n_features,n_samples,obs_per_village,feautre_power,count_accuracy,mse_naive,mse_model,count_accuracy_optimal,mse_naive_optimal,mse_model_optimal
1,96,16,1,0.6666666666666666,45.97495998353396,16.639400931522413,0.6666666666666666,45.97495998353396,18.54366690573659
1,96,16,1,0.16666666666666666,2.321076353942302,40.69213272363819,0.16666666666666666,2.321076353942302,40.68745788361159
1,96,16,1,0.5,46.915443921699904,58.800564342363124,0.3333333333333333,46.915443921699904,123.27938932944045
1,96,16,1,0.0,0.000588480381598883,9.194918522316447,0.0,0.000588480381598883,4.244253185250574
1,96,16,1,0.16666666666666666,0.0016324738055341261,2.7047536199855977,0.0,0.0016324738055341261,4.37440752439155
1,96,16,0.5,0.3333333333333333,47.58359853284071,41.64814355871409,0.3333333333333333,47.58359853284071,49.360478737982305
1,96,16,0.5,0.3333333333333333,50.85968570205484,62.12171254192808,0.3333333333333333,50.85968570205484,72.08144291719475
1,96,16,0.5,0.0,0.001987316867539961,17.236440131586477,0.0,0.001987316867539961,21.817998044772736
1,96,16,0.5,0.0,0.5985250017086657,294.83383999245456,0.0,0.5985250017086657,304.7561133486453
1,96,16,0.5,0.16666666666666666,0.39006460866806486,103.8160731854136,0.16666666666666666,0.39006460866806486,124.75164353237399
1,96,16,0.25,0.16666666666666666,0.012622228580758581,77.71437121419348,0.16666666666666666,0.012622228580758581,80.88312624476383
1,96,16,0.25,0.6666666666666666,17.43874909793533,27.818282572484776,0.6666666666666666,17.43874909793533,28.108865166999134
1,96,16,0.25,0.6666666666666666,53.492490111840546,25.70747161618492,0.6666666666666666,53.492490111840546,27.707806466399873
1,96,16,0.25,0.5,19.53701335021474,24.762729095918697,0.5,19.53701335021474,28.618598094739
1,96,16,0.25,0.16666666666666666,9.883117835700153,19.54030045441616,0.16666666666666666,9.883117835700153,27.608832783552785
1,90,18,1,0.4,5.345050605297788,53.72144716526556,0.4,5.345050605297788,65.53508496373402
1,90,18,1,0.8,125.89094363376128,32.035449978658434,0.8,125.89094363376128,29.278117566274098
1,90,18,1,0.0,0.003930960311106318,39.098043308908444,0.0,0.003930960311106318,42.39960586023285
1,90,18,1,0.0,0.0041672703282850405,15.772592477732308,0.0,0.0041672703282850405,36.101640835536855
1,90,18,1,0.4,59.12277120292534,80.68374117413707,0.4,59.12277120292534,83.4301096868059
1,90,18,0.5,0.0,0.013701371212057441,13.582989762744365,0.0,0.013701371212057441,13.537583432913417
1,90,18,0.5,0.0,0.0010593606947060163,3.977859931289951,0.0,0.0010593606947060163,0.052792413619568226
1,90,18,0.5,0.0,0.0003646180334228932,1.6971777931353411,0.0,0.0003646180334228932,0.22623932480612913
1,90,18,0.5,0.2,19.285144950736292,40.84000669795343,0.2,19.285144950736292,44.17604360846932
1,90,18,0.5,0.0,0.9279671207827006,256.49813230199777,0.0,0.9279671207827006,253.91586270920965
1,90,18,0.25,0.4,51.34821311241435,48.725405488772886,0.4,51.34821311241435,53.496873925010604
1,90,18,0.25,0.6,190.87831868144139,180.38951718235188,0.6,190.87831868144139,182.94016961088568
1,90,18,0.25,0.0,0.00013263923237824337,33.41030044014678,0.0,0.00013263923237824337,42.70345253499229
1,90,18,0.25,0.4,78.85375224296034,82.42531818621406,0.4,78.85375224296034,96.03835127104351
1,90,18,0.25,0.0,0.0013670975808248527,4.172729990215929,0.0,0.0013670975808248527,7.04771485594367
1,100,20,1,0.6,58.41277208296829,46.524669292077576,0.6,58.41277208296829,48.54374145696313
1,100,20,1,0.0,0.003983980934724041,55.50607898997801,0.0,0.003983980934724041,47.396079877269884
1,100,20,1,0.6,110.2766645013127,157.0148257088918,0.4,110.2766645013127,216.1041957962929
1,100,20,1,0.6,25.905440833352735,23.33198670294842,0.6,25.905440833352735,25.04122348872741
1,100,20,1,0.0,0.00021522844598271298,6.6898298574303805,0.0,0.00021522844598271298,0.16096846834174658
1,100,20,0.5,0.0,0.3009749387225732,139.21568669312848,0.0,0.3009749387225732,143.0423739771016
1,100,20,0.5,0.0,0.0013162449736183958,0.3763691818993943,0.0,0.0013162449736183958,1.4563094822201434
1,100,20,0.5,0.6,46.87956398321716,57.00223270622755,0.4,46.87956398321716,113.185920076853
1,100,20,0.5,0.4,36.617128262223574,39.30073740429707,0.4,36.617128262223574,44.76408342889066
1,100,20,0.5,0.8,53.0572818562865,21.031295520810097,0.8,53.0572818562865,14.794183680055179
1,100,20,0.25,0.4,118.39708494557495,114.51843756123796,0.2,118.39708494557495,171.4650751760737
1,100,20,0.25,0.8,99.94269183570691,52.98198141903043,0.8,99.94269183570691,53.545283456282604
1,100,20,0.25,0.4,39.85376092638567,27.07399221864649,0.4,39.85376092638567,27.461332967009334
1,100,20,0.25,0.2,0.00010554613335537544,0.5028291597286098,0.0,0.00010554613335537544,1.5500316860221333
1,100,20,0.25,0.6,65.53812285433163,129.32466154293968,0.4,65.53812285433163,238.20544124193844
1,88,22,1,0.5,162.47664550881436,161.57789836411095,0.5,162.47664550881436,161.1433288322831
1,88,22,1,0.0,3.165569630732427,11.104317845520601,0.25,3.165569630732427,13.970034973747808
1,88,22,1,0.25,28.947098933128494,46.58745613547576,0.25,28.947098933128494,53.95138869889707
1,88,22,1,0.5,22.42769742890162,7.992692746119433,0.5,22.42769742890162,8.345351098446674
1,88,22,1,0.25,31.260627941096825,50.39481292108877,0.25,31.260627941096825,50.57431937034262
1,88,22,0.5,0.5,20.9904481752061,91.51975247137375,0.5,20.9904481752061,91.23233366387605
1,88,22,0.5,0.5,26.29594706011061,20.91064282999733,0.5,26.29594706011061,23.035463536725903
1,88,22,0.5,0.5,35.2858810924409,44.73361617915716,0.25,35.2858810924409,98.86648117637755
1,88,22,0.5,0.0,0.6128964485451894,418.8761119974964,0.0,0.6128964485451894,408.9522459866463
1,88,22,0.5,0.0,0.0004043251724906291,6.671074944567565,0.0,0.0004043251724906291,4.457475603595922
1,88,22,0.25,0.5,16.226458359098583,24.376259521285437,0.5,16.226458359098583,25.507040386899867
1,88,22,0.25,0.0,2.6957221969980596,112.69348105570882,0.0,2.6957221969980596,102.7558568572621
1,88,22,0.25,0.5,41.20503375800185,34.20184819098649,0.5,41.20503375800185,34.28551678008044
1,88,22,0.25,0.0,0.5937060410878181,285.87336271435623,0.0,0.5937060410878181,292.6905696341855
1,88,22,0.25,0.25,7.789745072532089,35.869564628804326,0.25,7.789745072532089,35.87362852528483
1,96,24,1,0.5,5.679392693176588,38.503574864763415,0.5,5.679392693176588,38.50067153098408
1,96,24,1,0.5,52.19201986281526,87.40663790160337,0.5,52.19201986281526,87.55630935849317
1,96,24,1,0.25,1.6416394267763461,6.614613512410659,0.25,1.6416394267763461,6.617553936022684
1,96,24,1,0.25,63.880952196673654,74.237124546218,0.25,63.880952196673654,88.36918100905547
1,96,24,1,0.0,7.955938079409972,30.39071925040532,0.25,7.955938079409972,55.664250363331426
1,96,24,0.5,0.5,17.88153706956937,25.065191970370755,0.5,17.88153706956937,39.18865795446395
1,96,24,0.5,0.0,1.3383977943692325,118.08766298412289,0.0,1.3383977943692325,147.11952610835667
1,96,24,0.5,0.5,46.61899819347761,60.78535010532127,0.25,46.61899819347761,134.38552849003764
1,96,24,0.5,0.5,5.894055311169696,5.295066418863369,0.25,5.894055311169696,43.76278381685616
1,96,24,0.5,1.0,53.20614145781178,9.576009051344982,1.0,53.20614145781178,9.385952866673346
1,96,24,0.25,0.0,0.0012283634719843937,12.26969266623627,0.0,0.0012283634719843937,11.576330787421302
1,96,24,0.25,0.0,0.0002359754209584842,1.5637566056551262,0.0,0.0002359754209584842,2.042554768847804
1,96,24,0.25,0.0,0.0009695571138498037,15.562152382082008,0.0,0.0009695571138498037,13.746047745746372
1,96,24,0.25,0.0,0.0008773276691307899,6.08907481561644,0.0,0.0008773276691307899,5.3815631862728734
1,96,24,0.25,0.0,0.002855694223536995,8.874921267609029,0.0,0.002855694223536995,9.800400728352093
1,78,26,1,0.0,1.369022677215577,26.646978062816633,0.0,1.369022677215577,26.656355678930538
1,78,26,1,0.0,18.491482479234268,75.84773100854879,0.0,18.491482479234268,93.80173593316478
1,78,26,1,0.3333333333333333,44.03170828225624,13.711021775544472,0.3333333333333333,44.03170828225624,16.018588185872442
1,78,26,1,0.0,0.0004403951133326669,26.68082161649268,0.0,0.0004403951133326669,28.89784945307383
1,78,26,1,0.0,0.006504686289624112,116.14316596654699,0.0,0.006504686289624112,88.88832889638934
1,78,26,0.5,0.6666666666666666,21.172305007090678,2.531044655673965,0.6666666666666666,21.172305007090678,2.8236434627910545
1,78,26,0.5,0.0,0.002659449629440392,18.879790619134308,0.0,0.002659449629440392,18.376041246193157
1,78,26,0.5,0.0,1.018705173335915,21.90036505502322,0.0,1.018705173335915,21.90135505161712
1,78,26,0.5,0.6666666666666666,262.4202332129092,237.24562229820876,0.6666666666666666,262.4202332129092,236.75292274855155
1,78,26,0.5,1.0,38.89102312087075,1.2741247582079158,1.0,38.89102312087075,1.015683395380458
1,78,26,0.25,0.3333333333333333,23.40986856241199,283.6119784867289,0.3333333333333333,23.40986856241199,337.9429548130323
1,78,26,0.25,0.0,1.215317570174853,3.9467475842620865,0.0,1.215317570174853,4.855369164983494
1,78,26,0.25,0.0,0.00017168189603193032,0.5452465334761886,0.0,0.00017168189603193032,0.5124071695202388
1,78,26,0.25,0.6666666666666666,20.036251524251195,15.39774962564565,0.0,20.036251524251195,40.27247521924921
1,78,26,0.25,0.0,2.3744064190660494,338.55261786477604,0.0,2.3744064190660494,406.10766007674755
1,84,28,1,0.0,0.0028759300892763884,41.482349076143805,0.0,0.0028759300892763884,33.08392224483045
1,84,28,1,0.0,27.700016952491016,57.711182195979156,0.0,27.700016952491016,59.025912359794184
1,84,28,1,0.3333333333333333,50.47034969769398,125.2156755273982,0.3333333333333333,50.47034969769398,142.57027616137344
1,84,28,1,0.6666666666666666,77.91540043036572,34.55591638588847,0.6666666666666666,77.91540043036572,32.597765867980954
1,84,28,1,0.6666666666666666,31.480768651127168,8.628841422869813,0.6666666666666666,31.480768651127168,7.5739786121593555
1,84,28,0.5,0.3333333333333333,0.358114277417509,261.58516048591963,0.0,0.358114277417509,327.74660076647194
1,84,28,0.5,0.0,4.0878318357501255,28.30278751212272,0.0,4.0878318357501255,28.30025353910352
1,84,28,0.5,0.0,2.1054537846916292,27.296271439816547,0.0,2.1054537846916292,50.03932201842287
1,84,28,0.5,1.0,15.5162648206963,4.9076348036538375,1.0,15.5162648206963,6.282042137427223
1,84,28,0.5,0.6666666666666666,21.591100938315027,59.8118970574268,0.6666666666666666,21.591100938315027,90.22198912988797
1,84,28,0.25,0.0,0.25472803950990697,311.2424182700751,0.0,0.25472803950990697,284.22369483174134
1,84,28,0.25,1.0,262.3937504370685,68.7346071165593,1.0,262.3937504370685,73.20228824342199
1,84,28,0.25,0.3333333333333333,15.473000368882795,51.18156959519442,0.6666666666666666,15.473000368882795,84.22406006034579
1,84,28,0.25,0.3333333333333333,4.406107215010458,45.94853152850417,0.3333333333333333,4.406107215010458,99.55084764678152
1,84,28,0.25,0.0,0.00042608202367185093,14.779434081876076,0.0,0.00042608202367185093,14.139455129620591
1,500,2,1,0.436,364.45110876164136,394.4544621806474,0.4,364.45110876164136,474.75282147119043
1,500,2,1,0.016,0.04364879655761027,102.12278026921946,0.016,0.04364879655761027,95.50427356519658
1,500,2,1,0.272,577.8016515645696,492.668466371434,0.284,577.8016515645696,501.5815013651552
1,500,2,1,0.036,0.011464158385444873,45.35952332190007,0.036,0.011464158385444873,42.30210559284444
1,500,2,1,0.496,415.55872592622063,395.511179603334,0.448,415.55872592622063,435.5696241281779
1,500,2,0.5,0.032,0.009864623438090928,26.926027303939197,0.032,0.009864623438090928,29.717225965311656
1,500,2,0.5,0.22,769.6643515696453,781.7431141285673,0.188,769.6643515696453,860.6449371526111
1,500,2,0.5,0.328,445.9839541956227,367.0891193600538,0.32,445.9839541956227,384.06767450786765
1,500,2,0.5,0.504,570.3581194946228,566.1392226512963,0.48,570.3581194946228,628.4931246760424
1,500,2,0.5,0.356,607.3986178811717,513.4677362666108,0.32,607.3986178811717,527.4605562567623
1,500,2,0.25,0.296,578.4722807054951,500.29867079223914,0.304,578.4722807054951,502.7809595292166
1,500,2,0.25,0.156,15.533132104490564,202.14565451637912,0.156,15.533132104490564,201.47419888622088
1,500,2,0.25,0.296,638.6973153645384,564.0274769183864,0.304,638.6973153645384,586.3120771213972
1,500,2,0.25,0.108,24.248153422794864,245.54459126465133,0.084,24.248153422794864,245.5526891593792
1,500,2,0.25,0.464,651.3278717477438,653.7747401915634,0.408,651.3278717477438,733.5255451467021
1,500,4,1,0.528,253.33460379040255,237.19282675088846,0.456,253.33460379040255,301.5758128253894
1,500,4,1,0.144,12.184010793209007,246.46229486721606,0.136,12.184010793209007,246.4772228932632
1,500,4,1,0.528,368.26941502566,311.62100257215855,0.52,368.26941502566,312.2372206780508
1,500,4,1,0.064,2.777572929729707,357.0402814581972,0.064,2.777572929729707,350.44048623418394
1,500,4,1,0.064,2.6008324388071933,317.29657639321425,0.064,2.6008324388071933,323.8793768888216
1,500,4,0.5,0.424,127.40876907204951,153.2849533318475,0.408,127.40876907204951,190.78548735493678
1,500,4,0.5,0.44,237.09831699931814,261.669344766527,0.432,237.09831699931814,268.7960849709585
1,500,4,0.5,0.472,277.4090839734192,288.5327536473647,0.424,277.4090839734192,354.9291497020915
1,500,4,0.5,0.0,0.006204747087384099,35.126668189531884,0.0,0.006204747087384099,39.002680170787265
1,500,4,0.5,0.008,0.01576258686225711,48.73293369778473,0.024,0.01576258686225711,59.25007661776415
1,500,4,0.25,0.104,8.679949328560102,231.39793377466876,0.104,8.679949328560102,231.43194843138548
1,500,4,0.25,0.504,449.0234114661351,451.8330586230533,0.44,449.0234114661351,534.421418781427
1,500,4,0.25,0.152,10.552843784252074,272.64654983660233,0.136,10.552843784252074,272.6739566150172
1,500,4,0.25,0.424,248.96155191625596,254.53224028842268,0.432,248.96155191625596,256.27675581462347
1,500,4,0.25,0.168,7.659647351393504,233.96811750693635,0.168,7.659647351393504,230.43867940687784
1,498,6,1,0.5662650602409639,338.74705213190595,339.2579948312514,0.4819277108433735,338.74705213190595,362.72553176157436
1,498,6,1,0.39759036144578314,123.55817985554378,171.8900277716324,0.3373493975903614,123.55817985554378,245.87057314100312
1,498,6,1,0.27710843373493976,68.4722806318483,287.2195236404025,0.24096385542168675,68.4722806318483,318.60170124152853
1,498,6,1,0.4819277108433735,163.43884131151242,167.94453632965119,0.43373493975903615,163.43884131151242,201.84500834215442
1,498,6,1,0.4819277108433735,220.2848163281539,209.7983195063908,0.4457831325301205,220.2848163281539,246.02393236369844
1,498,6,0.5,0.024096385542168676,2.696813343724339,312.7968050009933,0.024096385542168676,2.696813343724339,318.08243494002375
1,498,6,0.5,0.5662650602409639,200.18871740113752,155.90906494984063,0.5542168674698795,200.18871740113752,180.78043683253446
1,498,6,0.5,0.1566265060240964,7.3747559754074645,193.15807705961183,0.1566265060240964,7.3747559754074645,193.19435435942157
1,498,6,0.5,0.5180722891566265,127.51186643329203,145.90534312922398,0.4939759036144578,127.51186643329203,179.15850611323367
1,498,6,0.5,0.012048192771084338,0.0702579147173266,149.65336930180874,0.012048192771084338,0.0702579147173266,146.67641639970435
1,498,6,0.25,0.10843373493975904,4.836128856784055,293.7818534222266,0.10843373493975904,4.836128856784055,304.22058996065425
1,498,6,0.25,0.46987951807228917,295.2802715488993,282.07537151222925,0.40963855421686746,295.2802715488993,345.6975340973387
1,498,6,0.25,0.13253012048192772,7.8897225187984406,113.11662787638457,0.14457831325301204,7.8897225187984406,113.12229373452104
1,498,6,0.25,0.1566265060240964,4.29568847612616,262.26704307727374,0.1566265060240964,4.29568847612616,254.43720570725287
1,498,6,0.25,0.4939759036144578,37.41011155967971,52.49024249762719,0.43373493975903615,37.41011155967971,63.41906296803318
1,496,8,1,0.46774193548387094,137.92363556193453,132.40309970396112,0.43548387096774194,137.92363556193453,172.84934246916782
1,496,8,1,0.016129032258064516,1.388156945118928,373.0219426817395,0.016129032258064516,1.388156945118928,385.74239612077804
1,496,8,1,0.4838709677419355,99.82469527116992,141.21708853258133,0.3709677419354839,99.82469527116992,179.3146641579072
1,496,8,1,0.5,89.03631579729985,76.21731784025678,0.45161290322580644,89.03631579729985,102.86400751177486
1,496,8,1,0.3870967741935484,88.7203698583113,143.8282377226784,0.3225806451612903,88.7203698583113,209.6415307884398
1,496,8,0.5,0.0,0.00296029035791403,25.17032663018878,0.0,0.00296029035791403,28.217186437916745
1,496,8,0.5,0.4838709677419355,54.593827501280344,78.31798709469679,0.4838709677419355,54.593827501280344,102.1258373614296
1,496,8,0.5,0.43548387096774194,126.49187250746371,188.11726993730633,0.41935483870967744,126.49187250746371,214.06111197215228
